
1670955446063 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670955447772 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 110.8, 'chp': 0.6, 'lp': 18608.0, 'spread': 0.0, 'ask': 0.0, 'bid': 0.0, 'open_price': 18524.4, 'high_price': 18617.2, 'low_price': 18490.2, 'prev_close_price': 18497.2, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670889600}}]}
1670992146031 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992146945 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 61.65, 'chp': 0.33, 'lp': 18669.65, 'spread': 0.0, 'ask': 18669.65, 'bid': 18669.65, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 18669.3, 'h': 18670.0, 'l': 18668.75, 'c': 18669.65, 'v': 0, 'tf': '9:59'}}}]}

1670992146946 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992150683 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 80.25, 'chp': 0.18, 'lp': 44026.8, 'spread': 0.0, 'ask': 44026.8, 'bid': 44026.8, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 44025.25, 'h': 44030.35, 'l': 44024.2, 'c': 44026.8, 'v': 0, 'tf': '9:59'}}}]}

1670992150684 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670992151577 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.6, 'chp': 2.1, 'lp': 467.7, 'spread': 0.2, 'ask': 467.9, 'bid': 467.7, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1897549, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 467.7, 'h': 467.95, 'l': 467.7, 'c': 467.7, 'v': 1683, 'tf': '9:59'}}}]}

1670992151586 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670992152828 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 7.7, 'chp': 0.49, 'lp': 1579.85, 'spread': 0.1, 'ask': 1579.95, 'bid': 1579.85, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1272751, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1580.05, 'h': 1580.1, 'l': 1579.85, 'c': 1579.85, 'v': 2569, 'tf': '9:59'}}}]}

1670992152838 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670992153741 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -4.65, 'chp': -0.1, 'lp': 4674.2, 'spread': 1.75, 'ask': 4674.2, 'bid': 4672.45, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4669.4, 'prev_close_price': 4678.85, 'volume': 89429, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 4672.45, 'h': 4675.45, 'l': 4672.0, 'c': 4674.2, 'v': 113, 'tf': '9:59'}}}]}

1670992153753 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670992154669 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 7.45, 'chp': 0.6, 'lp': 1242.4, 'spread': 0.2, 'ask': 1242.6, 'bid': 1242.4, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 720080, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1242.05, 'h': 1242.65, 'l': 1242.05, 'c': 1242.4, 'v': 2326, 'tf': '9:59'}}}]}

1670992164681 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992165929 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 59.55, 'chp': 0.32, 'lp': 18667.55, 'spread': 0.0, 'ask': 18667.55, 'bid': 18667.55, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 18669.3, 'h': 18670.0, 'l': 18667.5, 'c': 18667.55, 'v': 0, 'tf': '9:59'}}}]}

1670992165930 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992167181 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 91.7, 'chp': 0.21, 'lp': 44038.25, 'spread': 0.0, 'ask': 44038.25, 'bid': 44038.25, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 44025.25, 'h': 44039.15, 'l': 44024.2, 'c': 44038.25, 'v': 0, 'tf': '9:59'}}}]}

1670992167182 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670992168135 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.7, 'chp': 2.12, 'lp': 467.8, 'spread': 0.1, 'ask': 467.8, 'bid': 467.7, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1901337, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 467.7, 'h': 468.0, 'l': 467.7, 'c': 467.8, 'v': 5471, 'tf': '9:59'}}}]}

1670992168145 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670992171311 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 7.05, 'chp': 0.45, 'lp': 1579.2, 'spread': 0.55, 'ask': 1579.55, 'bid': 1579.0, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1282135, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1580.05, 'h': 1580.1, 'l': 1579.05, 'c': 1579.2, 'v': 11953, 'tf': '9:59'}}}]}

1670992171320 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670992172865 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -7.8, 'chp': -0.17, 'lp': 4671.05, 'spread': 2.3, 'ask': 4673.35, 'bid': 4671.05, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4669.4, 'prev_close_price': 4678.85, 'volume': 89939, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 4672.45, 'h': 4675.45, 'l': 4671.05, 'c': 4671.05, 'v': 623, 'tf': '9:59'}}}]}

1670992172874 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670992174775 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 7.4, 'chp': 0.6, 'lp': 1242.35, 'spread': 0.15, 'ask': 1242.5, 'bid': 1242.35, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 723496, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1242.05, 'h': 1242.65, 'l': 1242.05, 'c': 1242.35, 'v': 5742, 'tf': '9:59'}}}]}

1670992184786 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992187253 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 59.8, 'chp': 0.32, 'lp': 18667.8, 'spread': 0.0, 'ask': 18667.8, 'bid': 18667.8, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 18669.3, 'h': 18670.0, 'l': 18667.0, 'c': 18667.8, 'v': 0, 'tf': '9:59'}}}]}

1670992187255 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992189454 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 90.25, 'chp': 0.21, 'lp': 44036.8, 'spread': 0.0, 'ask': 44036.8, 'bid': 44036.8, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 44025.25, 'h': 44041.85, 'l': 44024.2, 'c': 44036.8, 'v': 0, 'tf': '9:59'}}}]}

1670992189455 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670992192404 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.7, 'chp': 2.12, 'lp': 467.8, 'spread': 0.1, 'ask': 467.8, 'bid': 467.7, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1903944, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 467.7, 'h': 468.0, 'l': 467.7, 'c': 467.8, 'v': 8078, 'tf': '9:59'}}}]}

1670992192416 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670992193800 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 7.7, 'chp': 0.49, 'lp': 1579.85, 'spread': 0.1, 'ask': 1579.95, 'bid': 1579.85, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1286545, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1580.05, 'h': 1580.1, 'l': 1579.0, 'c': 1579.85, 'v': 16363, 'tf': '9:59'}}}]}

1670992193808 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670992194703 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -7.55, 'chp': -0.16, 'lp': 4671.3, 'spread': 1.6, 'ask': 4672.7, 'bid': 4671.1, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4669.4, 'prev_close_price': 4678.85, 'volume': 90741, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 4672.45, 'h': 4675.45, 'l': 4670.95, 'c': 4671.3, 'v': 1425, 'tf': '9:59'}}}]}

1670992194710 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670992195905 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 7.4, 'chp': 0.6, 'lp': 1242.35, 'spread': 0.5, 'ask': 1242.3, 'bid': 1241.8, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 725996, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670992140, 'o': 1242.05, 'h': 1242.65, 'l': 1241.8, 'c': 1242.35, 'v': 8242, 'tf': '9:59'}}}]}

1670992205918 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992207170 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 60.05, 'chp': 0.32, 'lp': 18668.05, 'spread': 0.0, 'ask': 18668.05, 'bid': 18668.05, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 18668.8, 'h': 18669.0, 'l': 18668.05, 'c': 18668.05, 'v': 0, 'tf': '10:0'}}}]}

1670992207171 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992208431 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 89.3, 'chp': 0.2, 'lp': 44035.85, 'spread': 0.0, 'ask': 44035.85, 'bid': 44035.85, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 44033.6, 'h': 44037.35, 'l': 44033.35, 'c': 44035.85, 'v': 0, 'tf': '10:0'}}}]}

1670992208433 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670992209696 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.6, 'chp': 2.1, 'lp': 467.7, 'spread': 0.15, 'ask': 467.8, 'bid': 467.65, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1905799, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 467.8, 'h': 467.8, 'l': 467.7, 'c': 467.7, 'v': 1807, 'tf': '10:0'}}}]}

1670992209706 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670992210777 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 7.65, 'chp': 0.49, 'lp': 1579.8, 'spread': 0.1, 'ask': 1579.8, 'bid': 1579.7, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1289202, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 1579.85, 'h': 1579.95, 'l': 1579.8, 'c': 1579.8, 'v': 2060, 'tf': '10:0'}}}]}

1670992210786 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670992211680 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -7.5, 'chp': -0.16, 'lp': 4671.35, 'spread': 2.05, 'ask': 4673.4, 'bid': 4671.35, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4669.4, 'prev_close_price': 4678.85, 'volume': 91766, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 4671.05, 'h': 4674.45, 'l': 4671.05, 'c': 4671.35, 'v': 874, 'tf': '10:0'}}}]}

1670992211691 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670992213141 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.8, 'chp': 0.55, 'lp': 1241.75, 'spread': 0.25, 'ask': 1241.75, 'bid': 1241.5, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 727127, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 1242.2, 'h': 1242.3, 'l': 1241.6, 'c': 1241.75, 'v': 1004, 'tf': '10:0'}}}]}

1670992223154 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992224059 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 51.8, 'chp': 0.28, 'lp': 18659.8, 'spread': 0.0, 'ask': 18659.8, 'bid': 18659.8, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 18668.8, 'h': 18669.0, 'l': 18659.8, 'c': 18659.8, 'v': 0, 'tf': '10:0'}}}]}

1670992224061 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992225314 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 66.3, 'chp': 0.15, 'lp': 44012.85, 'spread': 0.0, 'ask': 44012.85, 'bid': 44012.85, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 44033.6, 'h': 44037.35, 'l': 44012.85, 'c': 44012.85, 'v': 0, 'tf': '10:0'}}}]}

1670992225315 :: quotes :: {'symbols': 'NSE:HINDALCO-EQ'} :: 1670992226224 :: {'s': 'ok', 'd': [{'n': 'NSE:HINDALCO-EQ', 's': 'ok', 'v': {'ch': 9.5, 'chp': 2.07, 'lp': 467.6, 'spread': 0.05, 'ask': 467.6, 'bid': 467.55, 'open_price': 461.65, 'high_price': 469.95, 'low_price': 461.05, 'prev_close_price': 458.1, 'volume': 1907094, 'short_name': 'HINDALCO-EQ', 'exchange': 'NSE', 'description': 'NSE:HINDALCO-EQ', 'original_name': 'NSE:HINDALCO-EQ', 'symbol': 'NSE:HINDALCO-EQ', 'fyToken': '10100000001363', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 467.8, 'h': 467.8, 'l': 467.6, 'c': 467.6, 'v': 3102, 'tf': '10:0'}}}]}

1670992226235 :: quotes :: {'symbols': 'NSE:INFY-EQ'} :: 1670992227190 :: {'s': 'ok', 'd': [{'n': 'NSE:INFY-EQ', 's': 'ok', 'v': {'ch': 6.3, 'chp': 0.4, 'lp': 1578.45, 'spread': 0.15, 'ask': 1578.5, 'bid': 1578.35, 'open_price': 1582.0, 'high_price': 1588.5, 'low_price': 1575.05, 'prev_close_price': 1572.15, 'volume': 1291575, 'short_name': 'INFY-EQ', 'exchange': 'NSE', 'description': 'NSE:INFY-EQ', 'original_name': 'NSE:INFY-EQ', 'symbol': 'NSE:INFY-EQ', 'fyToken': '10100000001594', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 1579.85, 'h': 1580.0, 'l': 1578.45, 'c': 1578.45, 'v': 4433, 'tf': '10:0'}}}]}

1670992227201 :: quotes :: {'symbols': 'NSE:APOLLOHOSP-EQ'} :: 1670992228166 :: {'s': 'ok', 'd': [{'n': 'NSE:APOLLOHOSP-EQ', 's': 'ok', 'v': {'ch': -7.5, 'chp': -0.16, 'lp': 4671.35, 'spread': 1.5, 'ask': 4672.85, 'bid': 4671.35, 'open_price': 4712.0, 'high_price': 4712.0, 'low_price': 4669.4, 'prev_close_price': 4678.85, 'volume': 91835, 'short_name': 'APOLLOHOSP-EQ', 'exchange': 'NSE', 'description': 'NSE:APOLLOHOSP-EQ', 'original_name': 'NSE:APOLLOHOSP-EQ', 'symbol': 'NSE:APOLLOHOSP-EQ', 'fyToken': '1010000000157', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 4671.05, 'h': 4674.45, 'l': 4671.05, 'c': 4671.35, 'v': 943, 'tf': '10:0'}}}]}

1670992228177 :: quotes :: {'symbols': 'NSE:INDUSINDBK-EQ'} :: 1670992229084 :: {'s': 'ok', 'd': [{'n': 'NSE:INDUSINDBK-EQ', 's': 'ok', 'v': {'ch': 6.1, 'chp': 0.49, 'lp': 1241.05, 'spread': 0.2, 'ask': 1241.25, 'bid': 1241.05, 'open_price': 1241.75, 'high_price': 1245.9, 'low_price': 1233.0, 'prev_close_price': 1234.95, 'volume': 729695, 'short_name': 'INDUSINDBK-EQ', 'exchange': 'NSE', 'description': 'NSE:INDUSINDBK-EQ', 'original_name': 'NSE:INDUSINDBK-EQ', 'symbol': 'NSE:INDUSINDBK-EQ', 'fyToken': '10100000005258', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 1242.2, 'h': 1242.3, 'l': 1241.05, 'c': 1241.05, 'v': 3572, 'tf': '10:0'}}}]}

1670992239099 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1670992240354 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': 52.25, 'chp': 0.28, 'lp': 18660.25, 'spread': 0.0, 'ask': 18660.25, 'bid': 18660.25, 'open_price': 18671.25, 'high_price': 18696.1, 'low_price': 18651.65, 'prev_close_price': 18608.0, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 18668.8, 'h': 18669.0, 'l': 18656.95, 'c': 18660.25, 'v': 0, 'tf': '10:0'}}}]}

1670992240355 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1670992242329 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 68.45, 'chp': 0.16, 'lp': 44015.0, 'spread': 0.0, 'ask': 44015.0, 'bid': 44015.0, 'open_price': 44078.6, 'high_price': 44099.15, 'low_price': 43990.75, 'prev_close_price': 43946.55, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1670976000, 'cmd': {'t': 1670992200, 'o': 44033.6, 'h': 44037.35, 'l': 44010.1, 'c': 44015.0, 'v': 0, 'tf': '10:0'}}}]}

