
1671075901000 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671075902285 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -47.8, 'chp': -0.26, 'lp': 18612.5, 'spread': 0.0, 'ask': 18612.5, 'bid': 18612.5, 'open_price': 18614.4, 'high_price': 18621.2, 'low_price': 18612.2, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671075900, 'o': 18614.4, 'h': 18621.2, 'l': 18612.2, 'c': 18612.5, 'v': 0, 'tf': '9:15'}}}]}
1671078820719 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671078821959 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.25, 'chp': 0.35, 'lp': 72.5, 'spread': 0.05, 'ask': 72.5, 'bid': 72.45, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1363283, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 72.5, 'h': 72.5, 'l': 72.45, 'c': 72.5, 'v': 3113, 'tf': '10:3'}}}]}

1671078821971 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671078822886 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 15.75, 'chp': 1.24, 'lp': 1285.5, 'spread': 0.1, 'ask': 1285.5, 'bid': 1285.4, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 447566, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 1285.45, 'h': 1285.7, 'l': 1285.4, 'c': 1285.5, 'v': 1828, 'tf': '10:3'}}}]}

1671078822896 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671078823813 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 3.95, 'chp': 0.68, 'lp': 584.3, 'spread': 0.2, 'ask': 584.3, 'bid': 584.1, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 559145, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 584.7, 'h': 584.7, 'l': 584.1, 'c': 584.3, 'v': 6553, 'tf': '10:3'}}}]}

1671078833828 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671078834747 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -78.5, 'chp': -0.42, 'lp': 18581.8, 'spread': 0.0, 'ask': 18581.8, 'bid': 18581.8, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18569.25, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 18580.95, 'h': 18581.8, 'l': 18578.2, 'c': 18581.8, 'v': 0, 'tf': '10:3'}}}]}

1671078834748 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671078835594 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 30.55, 'chp': 0.07, 'lp': 44079.65, 'spread': 0.0, 'ask': 44079.65, 'bid': 44079.65, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 44081.65, 'h': 44086.3, 'l': 44076.9, 'c': 44079.65, 'v': 0, 'tf': '10:3'}}}]}

1671078835595 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671078836506 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.2, 'chp': 0.28, 'lp': 72.45, 'spread': 0.05, 'ask': 72.5, 'bid': 72.45, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1366445, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 72.5, 'h': 72.5, 'l': 72.45, 'c': 72.45, 'v': 6275, 'tf': '10:3'}}}]}

1671078836521 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671078837429 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 15.75, 'chp': 1.24, 'lp': 1285.5, 'spread': 0.1, 'ask': 1285.5, 'bid': 1285.4, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 447907, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 1285.45, 'h': 1285.7, 'l': 1285.4, 'c': 1285.5, 'v': 2169, 'tf': '10:3'}}}]}

1671078837440 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671078838693 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 3.95, 'chp': 0.68, 'lp': 584.3, 'spread': 0.25, 'ask': 584.3, 'bid': 584.05, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 560392, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671078780, 'o': 584.7, 'h': 584.7, 'l': 584.05, 'c': 584.3, 'v': 7800, 'tf': '10:3'}}}]}

1671078848707 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671078849627 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -78.4, 'chp': -0.42, 'lp': 18581.9, 'spread': 0.0, 'ask': 18581.9, 'bid': 18581.9, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18569.25, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 18581.7, 'h': 18582.45, 'l': 18581.7, 'c': 18581.9, 'v': 0, 'tf': '10:4'}}}]}

1671078849629 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671078850535 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 31.3, 'chp': 0.07, 'lp': 44080.4, 'spread': 0.0, 'ask': 44080.4, 'bid': 44080.4, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 44080.85, 'h': 44082.55, 'l': 44078.35, 'c': 44080.4, 'v': 0, 'tf': '10:4'}}}]}

1671078850536 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671078851438 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.25, 'chp': 0.35, 'lp': 72.5, 'spread': 0.05, 'ask': 72.5, 'bid': 72.45, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1368939, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 72.5, 'h': 72.5, 'l': 72.5, 'c': 72.5, 'v': 2134, 'tf': '10:4'}}}]}

1671078851446 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671078852344 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 15.65, 'chp': 1.23, 'lp': 1285.4, 'spread': 0.55, 'ask': 1285.95, 'bid': 1285.4, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 448248, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 1285.95, 'h': 1285.95, 'l': 1285.4, 'c': 1285.4, 'v': 155, 'tf': '10:4'}}}]}

1671078852355 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671078853273 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 4.0, 'chp': 0.69, 'lp': 584.35, 'spread': 0.3, 'ask': 584.35, 'bid': 584.05, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 560506, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 584.05, 'h': 584.35, 'l': 584.05, 'c': 584.35, 'v': 114, 'tf': '10:4'}}}]}

1671078863288 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671078864211 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -82.6, 'chp': -0.44, 'lp': 18577.7, 'spread': 0.0, 'ask': 18577.7, 'bid': 18577.7, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18569.25, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 18581.7, 'h': 18582.45, 'l': 18577.7, 'c': 18577.7, 'v': 0, 'tf': '10:4'}}}]}

1671078864217 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671078865127 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 20.3, 'chp': 0.05, 'lp': 44069.4, 'spread': 0.0, 'ask': 44069.4, 'bid': 44069.4, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 44080.85, 'h': 44082.55, 'l': 44069.4, 'c': 44069.4, 'v': 0, 'tf': '10:4'}}}]}

1671078865128 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671078866053 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.25, 'chp': 0.35, 'lp': 72.5, 'spread': 0.05, 'ask': 72.5, 'bid': 72.45, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1369390, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 72.5, 'h': 72.5, 'l': 72.5, 'c': 72.5, 'v': 2585, 'tf': '10:4'}}}]}

1671078866061 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671078866984 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 15.6, 'chp': 1.23, 'lp': 1285.35, 'spread': 0.5, 'ask': 1285.85, 'bid': 1285.35, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 448328, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 1285.95, 'h': 1285.95, 'l': 1285.35, 'c': 1285.35, 'v': 235, 'tf': '10:4'}}}]}

1671078866994 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671078867907 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 4.0, 'chp': 0.69, 'lp': 584.35, 'spread': 0.15, 'ask': 584.2, 'bid': 584.05, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 565756, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 584.05, 'h': 584.35, 'l': 584.05, 'c': 584.35, 'v': 5364, 'tf': '10:4'}}}]}

1671078877922 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671078878840 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -83.7, 'chp': -0.45, 'lp': 18576.6, 'spread': 0.0, 'ask': 18576.6, 'bid': 18576.6, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18569.25, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 18581.7, 'h': 18582.45, 'l': 18576.55, 'c': 18576.6, 'v': 0, 'tf': '10:4'}}}]}

1671078878841 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671078879808 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 24.5, 'chp': 0.06, 'lp': 44073.6, 'spread': 0.0, 'ask': 44073.6, 'bid': 44073.6, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 44080.85, 'h': 44082.55, 'l': 44065.85, 'c': 44073.6, 'v': 0, 'tf': '10:4'}}}]}

1671078879809 :: quotes :: {'symbols': 'NSE:MOTHERSON-EQ'} :: 1671078881060 :: {'s': 'ok', 'd': [{'n': 'NSE:MOTHERSON-EQ', 's': 'ok', 'v': {'ch': 0.25, 'chp': 0.35, 'lp': 72.5, 'spread': 0.05, 'ask': 72.5, 'bid': 72.45, 'open_price': 72.65, 'high_price': 72.95, 'low_price': 72.25, 'prev_close_price': 72.25, 'volume': 1369963, 'short_name': 'MOTHERSON-EQ', 'exchange': 'NSE', 'description': 'NSE:MOTHERSON-EQ', 'original_name': 'NSE:MOTHERSON-EQ', 'symbol': 'NSE:MOTHERSON-EQ', 'fyToken': '10100000004204', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 72.5, 'h': 72.5, 'l': 72.45, 'c': 72.5, 'v': 3158, 'tf': '10:4'}}}]}

1671078881071 :: quotes :: {'symbols': 'NSE:SBILIFE-EQ'} :: 1671078882064 :: {'s': 'ok', 'd': [{'n': 'NSE:SBILIFE-EQ', 's': 'ok', 'v': {'ch': 16.2, 'chp': 1.28, 'lp': 1285.95, 'spread': 0.25, 'ask': 1285.65, 'bid': 1285.4, 'open_price': 1274.95, 'high_price': 1295.0, 'low_price': 1272.55, 'prev_close_price': 1269.75, 'volume': 448718, 'short_name': 'SBILIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:SBILIFE-EQ', 'original_name': 'NSE:SBILIFE-EQ', 'symbol': 'NSE:SBILIFE-EQ', 'fyToken': '101000000021808', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 1285.95, 'h': 1285.95, 'l': 1285.3, 'c': 1285.95, 'v': 625, 'tf': '10:4'}}}]}

1671078882073 :: quotes :: {'symbols': 'NSE:HDFCLIFE-EQ'} :: 1671078882977 :: {'s': 'ok', 'd': [{'n': 'NSE:HDFCLIFE-EQ', 's': 'ok', 'v': {'ch': 3.9, 'chp': 0.67, 'lp': 584.25, 'spread': 0.25, 'ask': 584.3, 'bid': 584.05, 'open_price': 582.9, 'high_price': 587.25, 'low_price': 581.35, 'prev_close_price': 580.35, 'volume': 568526, 'short_name': 'HDFCLIFE-EQ', 'exchange': 'NSE', 'description': 'NSE:HDFCLIFE-EQ', 'original_name': 'NSE:HDFCLIFE-EQ', 'symbol': 'NSE:HDFCLIFE-EQ', 'fyToken': '1010000000467', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 584.05, 'h': 584.35, 'l': 584.05, 'c': 584.25, 'v': 8134, 'tf': '10:4'}}}]}

1671078892992 :: history :: {'symbol': 'NSE:NIFTYBANK-INDEX', 'resolution': '15', 'date_format': '1', 'range_from': '2022-12-11', 'range_to': '2022-12-15', 'cont_flag': '1'} :: 1671078893925 :: {'s': 'ok', 'candles': [[1670816700, 43455.9, 43550.5, 43378.8, 43400.0, 0], [1670817600, 43399.6, 43638.8, 43382.35, 43633.1, 0], [1670818500, 43632.4, 43724.0, 43596.0, 43665.6, 0], [1670819400, 43661.1, 43763.6, 43658.25, 43688.6, 0], [1670820300, 43690.1, 43747.15, 43652.75, 43740.1, 0], [1670821200, 43741.6, 43767.05, 43709.75, 43725.1, 0], [1670822100, 43725.1, 43756.85, 43696.9, 43724.4, 0], [1670823000, 43725.3, 43738.25, 43645.25, 43724.6, 0], [1670823900, 43726.2, 43739.55, 43681.7, 43702.7, 0], [1670824800, 43703.7, 43721.7, 43650.5, 43667.6, 0], [1670825700, 43669.6, 43685.55, 43634.75, 43679.2, 0], [1670826600, 43679.2, 43748.45, 43679.25, 43720.4, 0], [1670827500, 43720.1, 43740.15, 43700.45, 43721.4, 0], [1670828400, 43723.6, 43735.7, 43681.9, 43722.1, 0], [1670829300, 43724.1, 43734.35, 43679.9, 43717.1, 0], [1670830200, 43715.1, 43750.4, 43690.3, 43714.4, 0], [1670831100, 43718.6, 43718.6, 43601.85, 43602.3, 0], [1670832000, 43605.3, 43653.65, 43581.75, 43637.0, 0], [1670832900, 43636.6, 43686.45, 43627.9, 43682.6, 0], [1670833800, 43682.4, 43704.15, 43666.65, 43684.8, 0], [1670834700, 43685.4, 43693.2, 43598.45, 43637.9, 0], [1670835600, 43634.8, 43669.05, 43626.35, 43661.1, 0], [1670836500, 43660.6, 43684.0, 43620.55, 43631.5, 0], [1670837400, 43633.9, 43733.6, 43633.95, 43713.6, 0], [1670838300, 43711.9, 43748.25, 43665.8, 43675.1, 0], [1670903100, 43793.7, 43889.25, 43767.75, 43865.7, 0], [1670904000, 43866.4, 43900.9, 43804.1, 43891.6, 0], [1670904900, 43888.4, 43896.85, 43838.75, 43864.9, 0], [1670905800, 43865.9, 43891.5, 43860.7, 43867.1, 0], [1670906700, 43870.8, 43941.7, 43865.85, 43931.9, 0], [1670907600, 43932.4, 43935.2, 43881.95, 43902.2, 0], [1670908500, 43901.9, 43933.15, 43896.85, 43923.8, 0], [1670909400, 43922.2, 43952.4, 43911.85, 43922.6, 0], [1670910300, 43923.9, 43963.0, 43918.55, 43959.2, 0], [1670911200, 43963.3, 43978.9, 43937.35, 43962.4, 0], [1670912100, 43959.2, 43973.9, 43940.3, 43960.7, 0], [1670913000, 43963.6, 43983.8, 43949.85, 43970.2, 0], [1670913900, 43970.0, 43970.0, 43901.4, 43914.1, 0], [1670914800, 43913.8, 43919.85, 43887.9, 43898.1, 0], [1670915700, 43900.9, 43905.3, 43874.1, 43901.0, 0], [1670916600, 43902.2, 43924.6, 43878.7, 43914.9, 0], [1670917500, 43914.8, 43930.95, 43895.7, 43925.6, 0], [1670918400, 43926.3, 43935.55, 43880.85, 43899.1, 0], [1670919300, 43897.9, 43930.6, 43871.8, 43930.6, 0], [1670920200, 43931.2, 43939.45, 43860.25, 43867.4, 0], [1670921100, 43866.3, 43896.95, 43857.45, 43888.9, 0], [1670922000, 43887.4, 43921.0, 43853.65, 43866.5, 0], [1670922900, 43871.0, 43905.05, 43867.25, 43893.8, 0], [1670923800, 43892.5, 43959.8, 43888.25, 43941.6, 0], [1670924700, 43939.2, 43973.75, 43906.35, 43921.9, 0], [1670989500, 44078.6, 44082.9, 43990.75, 44065.4, 0], [1670990400, 44065.6, 44099.15, 44051.8, 44070.0, 0], [1670991300, 44072.9, 44084.85, 44022.8, 44037.1, 0], [1670992200, 44033.6, 44037.35, 43987.95, 44029.0, 0], [1670993100, 44028.9, 44071.7, 44017.65, 44065.9, 0], [1670994000, 44065.8, 44093.2, 44055.95, 44082.6, 0], [1670994900, 44079.9, 44094.45, 44056.0, 44056.2, 0], [1670995800, 44059.5, 44105.5, 44052.55, 44096.1, 0], [1670996700, 44095.4, 44119.8, 44084.45, 44111.2, 0], [1670997600, 44111.6, 44127.1, 44092.2, 44112.4, 0], [1670998500, 44112.1, 44126.2, 44093.65, 44100.0, 0], [1670999400, 44101.9, 44142.0, 44097.45, 44134.2, 0], [1671000300, 44136.8, 44151.8, 44120.4, 44134.2, 0], [1671001200, 44135.4, 44138.35, 44088.1, 44121.8, 0], [1671002100, 44118.6, 44136.9, 44085.1, 44089.8, 0], [1671003000, 44086.8, 44111.95, 44070.85, 44105.6, 0], [1671003900, 44105.1, 44114.35, 44084.75, 44093.2, 0], [1671004800, 44090.8, 44110.15, 44062.25, 44098.9, 0], [1671005700, 44099.4, 44100.9, 44042.15, 44061.9, 0], [1671006600, 44063.5, 44096.45, 44058.9, 44060.1, 0], [1671007500, 44063.0, 44103.75, 44057.95, 44065.6, 0], [1671008400, 44063.1, 44084.15, 44000.3, 44015.6, 0], [1671009300, 44013.8, 44065.5, 44012.45, 44061.8, 0], [1671010200, 44060.4, 44091.55, 44046.1, 44050.1, 0], [1671011100, 44048.7, 44072.4, 43995.05, 44014.5, 0], [1671075900, 43940.1, 44109.95, 43927.5, 44038.85, 0], [1671076800, 44035.65, 44088.55, 43992.65, 44083.25, 0], [1671077700, 44079.75, 44120.6, 44057.45, 44085.15, 0], [1671078600, 44086.4, 44103.3, 44075.25, 44083.75, 0]]}

1671078894026 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1671078895277 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -84.6, 'chp': -0.45, 'lp': 18575.7, 'spread': 0.0, 'ask': 18575.7, 'bid': 18575.7, 'open_price': 18614.4, 'high_price': 18652.9, 'low_price': 18569.25, 'prev_close_price': 18660.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 18581.7, 'h': 18582.45, 'l': 18575.7, 'c': 18575.7, 'v': 0, 'tf': '10:4'}}}]}

1671078895278 :: quotes :: {'symbols': 'NSE:NIFTYBANK-INDEX'} :: 1671078896198 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTYBANK-INDEX', 's': 'ok', 'v': {'ch': 26.3, 'chp': 0.06, 'lp': 44075.4, 'spread': 0.0, 'ask': 44075.4, 'bid': 44075.4, 'open_price': 43940.1, 'high_price': 44120.6, 'low_price': 43927.5, 'prev_close_price': 44049.1, 'volume': 0, 'short_name': 'NIFTYBANK-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTYBANK-INDEX', 'original_name': 'NSE:NIFTYBANK-INDEX', 'symbol': 'NSE:NIFTYBANK-INDEX', 'fyToken': '101000000026009', 'tt': 1671062400, 'cmd': {'t': 1671078840, 'o': 44080.85, 'h': 44082.55, 'l': 44065.85, 'c': 44075.4, 'v': 0, 'tf': '10:4'}}}]}

